stage,family,rank_ratio,epoch,checkpoint,source_checkpoint,teacher_checkpoint,params,model_size_mb,checkpoint_mb,latency_ms,top1_accuracy,train_loss,kd_loss,ce_loss,lr,temperature,hard_target_weight,saved_checkpoint
teacher_baseline,baseline,1.0000,0,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,,,5410084,20.6378,20.6915,4.7172,63.6100,,,,,,,False
pre_recovery,act_svd,0.1875,0,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1345,3.2432,24.6000,,,,,2.0000,0.0000,False
recovery_epoch,act_svd,0.1875,1,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.4090,42.7300,0.9198,0.9198,2.5585,0.0003,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,2,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,4.0980,47.0000,0.8356,0.8356,2.3131,0.0003,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,3,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,4.5526,50.2400,0.7968,0.7968,2.1956,0.0003,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,4,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.7399,51.8900,0.7679,0.7679,2.1123,0.0003,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,5,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.6074,52.2600,0.7486,0.7486,2.0373,0.0003,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,6,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.8349,53.7400,0.7302,0.7302,1.9980,0.0002,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,7,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.4615,54.0600,0.7141,0.7141,1.9444,0.0002,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,8,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.6050,54.7600,0.6990,0.6990,1.9094,0.0002,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,9,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.5780,55.2900,0.6886,0.6886,1.8767,0.0001,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,10,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.6560,56.2300,0.6774,0.6774,1.8551,0.0001,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,11,,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,,3.7189,56.0600,0.6716,0.6716,1.8200,0.0001,2.0000,0.0000,False
recovery_epoch,act_svd,0.1875,12,,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,,3.5900,55.9200,0.6638,0.6638,1.8075,0.0001,2.0000,0.0000,False
recovery_epoch,act_svd,0.1875,13,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.3219,56.2900,0.6565,0.6565,1.7898,0.0000,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,14,checkpoints/act_svd_recovered/act_svd_rank_ratio_0p1875_recovered.pth,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,6.1200,3.4572,56.6500,0.6545,0.6545,1.7743,0.0000,2.0000,0.0000,True
recovery_epoch,act_svd,0.1875,15,,checkpoints/act_svd/act_svd_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1580716,6.0300,,3.6556,56.5900,0.6535,0.6535,1.7697,0.0000,2.0000,0.0000,False
