stage,family,rank_ratio,epoch,checkpoint,source_checkpoint,teacher_checkpoint,params,model_size_mb,checkpoint_mb,latency_ms,top1_accuracy,train_loss,kd_loss,ce_loss,lr,temperature,hard_target_weight,saved_checkpoint
teacher_baseline,baseline,1.0000,0,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,,,5410084,20.6378,20.6915,4.5593,63.6100,,,,,,,False
pre_recovery,pure_svd,0.3750,0,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,11.8493,5.0707,49.4000,,,,,2.0000,0.0000,False
recovery_epoch,pure_svd,0.3750,1,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p375_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,11.8365,4.9618,59.6400,0.4631,0.4631,1.5177,0.0003,2.0000,0.0000,True
recovery_epoch,pure_svd,0.3750,2,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p375_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,11.8365,4.1281,60.4400,0.3749,0.3749,1.3086,0.0003,2.0000,0.0000,True
recovery_epoch,pure_svd,0.3750,3,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p375_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,11.8365,4.8303,60.8100,0.3501,0.3501,1.2575,0.0003,2.0000,0.0000,True
recovery_epoch,pure_svd,0.3750,4,,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,,5.0572,60.4600,0.3336,0.3336,1.2323,0.0003,2.0000,0.0000,False
recovery_epoch,pure_svd,0.3750,5,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p375_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,11.8365,4.8776,61.4000,0.3231,0.3231,1.2119,0.0003,2.0000,0.0000,True
recovery_epoch,pure_svd,0.3750,6,,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,,6.8084,61.2300,0.3133,0.3133,1.1927,0.0002,2.0000,0.0000,False
recovery_epoch,pure_svd,0.3750,7,,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,,4.6591,60.9600,0.3052,0.3052,1.1709,0.0002,2.0000,0.0000,False
recovery_epoch,pure_svd,0.3750,8,,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,,4.7811,61.1000,0.2977,0.2977,1.1542,0.0002,2.0000,0.0000,False
recovery_epoch,pure_svd,0.3750,9,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p375_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,11.8365,4.1946,61.5100,0.2908,0.2908,1.1359,0.0001,2.0000,0.0000,True
recovery_epoch,pure_svd,0.3750,10,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p375_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,11.8365,4.0105,61.7600,0.2852,0.2852,1.1222,0.0001,2.0000,0.0000,True
recovery_epoch,pure_svd,0.3750,11,,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,,4.4021,61.2200,0.2804,0.2804,1.1116,0.0001,2.0000,0.0000,False
recovery_epoch,pure_svd,0.3750,12,,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,,6.3467,61.1700,0.2771,0.2771,1.1057,0.0001,2.0000,0.0000,False
recovery_epoch,pure_svd,0.3750,13,,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,,4.5635,61.4000,0.2741,0.2741,1.0921,0.0000,2.0000,0.0000,False
recovery_epoch,pure_svd,0.3750,14,,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,,4.5740,61.6300,0.2721,0.2721,1.0953,0.0000,2.0000,0.0000,False
recovery_epoch,pure_svd,0.3750,15,,checkpoints/pure_svd/pure_svd_rank_ratio_0p375.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,3079256,11.7464,,4.3427,61.7200,0.2718,0.2718,1.1008,0.0000,2.0000,0.0000,False
