stage,family,rank_ratio,epoch,checkpoint,source_checkpoint,teacher_checkpoint,params,model_size_mb,checkpoint_mb,latency_ms,top1_accuracy,train_loss,kd_loss,ce_loss,lr,temperature,hard_target_weight,saved_checkpoint
teacher_baseline,baseline,1.0000,0,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,,,5410084,20.6378,20.6915,3.2028,63.6100,,,,,,,False
pre_recovery,pure_svd,0.2500,0,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,8.0388,3.9737,38.2200,,,,,2.0000,0.0000,False
recovery_epoch,pure_svd,0.2500,1,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p25_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,8.0259,9.2084,55.0700,0.7169,0.7169,2.0307,0.0003,2.0000,0.0000,True
recovery_epoch,pure_svd,0.2500,2,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p25_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,8.0259,4.4191,57.8000,0.6021,0.6021,1.7294,0.0003,2.0000,0.0000,True
recovery_epoch,pure_svd,0.2500,3,,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,,4.9861,57.7200,0.5620,0.5620,1.6330,0.0003,2.0000,0.0000,False
recovery_epoch,pure_svd,0.2500,4,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p25_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,8.0259,4.7176,58.6200,0.5388,0.5388,1.5766,0.0003,2.0000,0.0000,True
recovery_epoch,pure_svd,0.2500,5,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p25_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,8.0259,4.9932,59.3300,0.5199,0.5199,1.5373,0.0003,2.0000,0.0000,True
recovery_epoch,pure_svd,0.2500,6,,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,,4.7746,59.0100,0.5065,0.5065,1.5048,0.0002,2.0000,0.0000,False
recovery_epoch,pure_svd,0.2500,7,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p25_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,8.0259,4.0174,59.9900,0.4947,0.4947,1.4699,0.0002,2.0000,0.0000,True
recovery_epoch,pure_svd,0.2500,8,,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,,6.4168,59.8600,0.4836,0.4836,1.4421,0.0002,2.0000,0.0000,False
recovery_epoch,pure_svd,0.2500,9,,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,,7.1764,59.6900,0.4753,0.4753,1.4249,0.0001,2.0000,0.0000,False
recovery_epoch,pure_svd,0.2500,10,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p25_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,8.0259,3.8391,60.2800,0.4681,0.4681,1.4011,0.0001,2.0000,0.0000,True
recovery_epoch,pure_svd,0.2500,11,,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,,8.2171,60.0500,0.4632,0.4632,1.3876,0.0001,2.0000,0.0000,False
recovery_epoch,pure_svd,0.2500,12,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p25_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,8.0259,5.0524,60.3200,0.4588,0.4588,1.3777,0.0001,2.0000,0.0000,True
recovery_epoch,pure_svd,0.2500,13,/home/hipra/projects/lightvit/checkpoints/pure_svd_recovered/pure_svd_rank_ratio_0p25_recovered.pth,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,8.0259,3.6957,60.7900,0.4540,0.4540,1.3703,0.0000,2.0000,0.0000,True
recovery_epoch,pure_svd,0.2500,14,,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,,3.6983,60.6000,0.4519,0.4519,1.3559,0.0000,2.0000,0.0000,False
recovery_epoch,pure_svd,0.2500,15,,checkpoints/pure_svd/pure_svd_rank_ratio_0p25.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,2080424,7.9362,,4.2070,60.6500,0.4505,0.4505,1.3564,0.0000,2.0000,0.0000,False
