stage,family,rank_ratio,epoch,checkpoint,source_checkpoint,teacher_checkpoint,params,model_size_mb,checkpoint_mb,latency_ms,top1_accuracy,train_loss,kd_loss,ce_loss,lr,temperature,hard_target_weight,saved_checkpoint
teacher_baseline,baseline,1.0000,0,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,,,5410084,20.6378,20.6915,23.7987,63.6100,,,,,,,False
pre_recovery,hybrid_tucker,0.1875,0,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1221976,4.6615,4.7452,11.4501,4.0400,,,,,2.0000,0.0000,False
recovery_epoch,hybrid_tucker,0.1875,1,checkpoints/hybrid_tensorly_recovered/hybrid_tensorly_rank_ratio_0p1875_recovered.pth,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1221976,4.6615,4.7375,5.5400,34.4000,1.1431,1.1431,3.0171,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1875,2,checkpoints/hybrid_tensorly_recovered/hybrid_tensorly_rank_ratio_0p1875_recovered.pth,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1221976,4.6615,4.7375,10.7806,39.9800,0.9606,0.9606,2.5997,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1875,3,checkpoints/hybrid_tensorly_recovered/hybrid_tensorly_rank_ratio_0p1875_recovered.pth,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1221976,4.6615,4.7375,3.7746,44.2700,0.9000,0.9000,2.4365,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1875,4,checkpoints/hybrid_tensorly_recovered/hybrid_tensorly_rank_ratio_0p1875_recovered.pth,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1221976,4.6615,4.7375,9.3646,45.0400,0.8562,0.8562,2.3220,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1875,5,checkpoints/hybrid_tensorly_recovered/hybrid_tensorly_rank_ratio_0p1875_recovered.pth,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1221976,4.6615,4.7375,3.5755,48.7000,0.8275,0.8275,2.2434,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1875,6,checkpoints/hybrid_tensorly_recovered/hybrid_tensorly_rank_ratio_0p1875_recovered.pth,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1221976,4.6615,4.7375,7.7076,50.1800,0.8025,0.8025,2.1840,0.0002,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1875,7,checkpoints/hybrid_tensorly_recovered/hybrid_tensorly_rank_ratio_0p1875_recovered.pth,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1221976,4.6615,4.7375,11.2712,50.7500,0.7822,0.7822,2.1220,0.0002,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1875,8,checkpoints/hybrid_tensorly_recovered/hybrid_tensorly_rank_ratio_0p1875_recovered.pth,checkpoints/hybrid_tensorly/hybrid_tensorly_rank_ratio_0p1875.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,1221976,4.6615,4.7375,5.0605,51.9300,0.7630,0.7630,2.0773,0.0002,2.0000,0.0000,True
