stage,family,rank_ratio,epoch,checkpoint,source_checkpoint,teacher_checkpoint,params,model_size_mb,checkpoint_mb,latency_ms,top1_accuracy,train_loss,kd_loss,ce_loss,lr,temperature,hard_target_weight,saved_checkpoint
teacher_baseline,baseline,1.0000,0,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,,,5410084,20.6378,20.6915,1.9554,63.6100,,,,,,,False
pre_recovery,hybrid_tucker,0.1250,0,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2545,4.8620,2.1700,,,,,2.0000,0.0000,False
recovery_epoch,hybrid_tucker,0.1250,1,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,4.1297,16.6600,1.4176,1.4176,3.6051,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,2,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,8.3914,21.9000,1.2500,1.2500,3.2383,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,3,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,5.0795,26.1200,1.1877,1.1877,3.0888,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,4,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,7.2501,29.6400,1.1509,1.1509,2.9850,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,5,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,8.4181,32.9800,1.1203,1.1203,2.9022,0.0003,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,6,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,3.4494,34.2000,1.1003,1.1003,2.8357,0.0002,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,7,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,4.0494,34.9300,1.0817,1.0817,2.7896,0.0002,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,8,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,3.3912,36.9000,1.0630,1.0630,2.7389,0.0002,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,9,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,7.8280,38.3700,1.0496,1.0496,2.7013,0.0001,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,10,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,3.4052,39.2800,1.0359,1.0359,2.6611,0.0001,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,11,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,4.4027,39.4700,1.0284,1.0284,2.6329,0.0001,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,12,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,5.9780,39.9000,1.0194,1.0194,2.6110,0.0001,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,13,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,5.0078,40.1000,1.0108,1.0108,2.5989,0.0000,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,14,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,3.4965,40.2200,1.0091,1.0091,2.5902,0.0000,2.0000,0.0000,True
recovery_epoch,hybrid_tucker,0.1250,15,checkpoints/hybrid_recovered/hybrid_rank_ratio_0p125_recovered.pth,checkpoints/hybrid/hybrid_rank_ratio_0p125.pth,/home/hipra/projects/lightvit/checkpoints/baseline_fp32.pth,831808,3.1731,3.2461,6.8795,40.4500,1.0061,1.0061,2.5813,0.0000,2.0000,0.0000,True
